Actual,Predicted
0.0,-0.0017493963241577148
0.0,-0.0017493963241577148
0.0,-0.0017493963241577148
0.0,-0.0017493963241577148
0.0,-0.0017493963241577148
2.3180306507608606e-08,-0.0017493963241577148
2.3180306507608606e-08,-0.0017493963241577148
2.3180306507608606e-08,-0.0017493963241577148
4.636061307072836e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
6.954091957833697e-08,-0.0017493963241577148
1.1590153264906533e-07,-0.0017493963241577148
1.1590153264906533e-07,-0.0017493963241577148
6.490485828791748e-07,-0.0017493963241577148
6.954091959499031e-07,-0.0017493963241577148
7.185895024575117e-07,-0.0017493367195129395
7.881304220358487e-07,-0.001749277114868164
9.04031954684914e-07,-0.0017492175102233887
9.967531808263708e-07,-0.0017492175102233887
1.2980971657028384e-06,-0.0017492175102233887
1.4371790049150235e-06,-0.0017491579055786133
1.692162376776274e-06,-0.0017491579055786133
1.9007851355112848e-06,-0.0017490983009338379
2.3643912661630573e-06,-0.0017490386962890625
2.6193746379687965e-06,-0.0017489790916442871
2.7584564771809816e-06,-0.0017489194869995117
3.29160352735558e-06,-0.001748800277709961
3.6161278187951673e-06,-0.001748800277709961
4.496979466972473e-06,-0.0017487406730651855
5.655994793518637e-06,-0.0017486214637756348
7.649501155171379e-06,-0.001748502254486084
9.179401386227859e-06,-0.001748204231262207
1.1566972958898525e-05,-0.00174790620803833
1.242464430051271e-05,-0.0017474889755249023
1.522946139076442e-05,-0.00174713134765625
1.6852082847906846e-05,-0.0017466545104980469
2.056093189284347e-05,-0.0017462968826293945
2.28789625459358e-05,-0.001745760440826416
2.3736633887549985e-05,-0.0017452239990234375
2.8998563470050698e-05,-0.0017444491386413574
3.2382888223547734e-05,-0.0017439723014831543
4.6314252448553805e-05,-0.0017434358596801758
5.894751950785704e-05,-0.001742243766784668
5.9503846864594756e-05,-0.0017406940460205078
7.144170472794809e-05,-0.0017377734184265137
8.31709398325664e-05,-0.0017355084419250488
0.00011075550460420969,-0.0017345547676086426
0.00012311060798514406,-0.0017315149307250977
0.0001371346934362916,-0.0017278790473937988
0.00015588756141970972,-0.0017224550247192383
0.0001761239690211136,-0.001719355583190918
0.00019578086895921665,-0.0017157196998596191
0.00021337472161608861,-0.001711130142211914
0.00024230374416656097,-0.0017064213752746582
0.0002662721811194091,-0.0017017722129821777
0.00028562773707263567,-0.0016968250274658203
0.00031131151670876767,-0.0016903281211853027
0.0003326837593302101,-0.0016848444938659668
0.0003644407792773863,-0.0016797780990600586
0.0004083210995401987,-0.0016737580299377441
0.00042973970277471185,-0.0016676783561706543
0.0004654605551386859,-0.0016594529151916504
0.0004953631505634215,-0.0016502141952514648
0.0005349319338114888,-0.0016440153121948242
0.0005686129192007949,-0.0016355514526367188
0.000609247996549267,-0.0016275644302368164
0.0006464987491442975,-0.0016180872917175293
0.0006826832076388678,-0.0016092658042907715
0.000726099921771084,-0.001599431037902832
0.0007663872945216643,-0.0015900731086730957
0.0008081350265836118,-0.0015805363655090332
0.0008636286804183935,-0.0015698075294494629
0.0009202349889666506,-0.0015591979026794434
0.000985278929092115,-0.0015475153923034668
0.0010764238943712368,-0.0015330314636230469
0.0011451071426220039,-0.0015173554420471191
0.0012282549021480627,-0.0014987587928771973
0.0013062334533177067,-0.0014763474464416504
0.001383748398356699,-0.0014570951461791992
0.00145590869258716,-0.0014353394508361816
0.001556812566915755,-0.0014144182205200195
0.0016404239325724101,-0.0013932585716247559
0.0017221113327869353,-0.0013713836669921875
0.0018093388262623855,-0.0013448596000671387
0.001900715594606861,-0.001321554183959961
0.001988499415439049,-0.0012978911399841309
0.0021012484264049114,-0.0012726783752441406
0.0022183089743854634,-0.0012462139129638672
0.002325633793623161,-0.0012183189392089844
0.002468123137868039,-0.0011848807334899902
0.002596843380033631,-0.0011501312255859375
0.002740514919911563,-0.0011147260665893555
0.0028927631732059145,-0.001071929931640625
0.0030464254251986733,-0.0010302066802978516
0.003211306945552328,-0.000983893871307373
0.003359985431640955,-0.0009344816207885742
0.0034954279627004703,-0.0008835196495056152
0.003664481938229658,-0.0008304715156555176
0.003833698175904565,-0.0007807612419128418
0.004021574560336805,-0.0007306933403015137
0.004214805595577631,-0.0006710290908813477
0.004418375047531231,-0.0006085038185119629
0.00459827740651686,-0.0005393624305725098
0.004802750890425089,-0.00046700239181518555
0.005026046783236426,-0.00039196014404296875
0.0052552768345195955,-0.00031894445419311523
0.00547481751767287,-0.00023573637008666992
0.0057167735572414835,-0.00014495849609375
0.0059686044073922195,-5.066394805908203e-05
0.006164292555125295,4.553794860839844e-05
0.006401148927257128,0.00015026330947875977
0.006643591753262901,0.00025594234466552734
0.006896952503644638,0.0003508925437927246
0.00716255245587466,0.0004622340202331543
0.007439070332480702,0.000579833984375
0.007705690218198058,0.0007058978080749512
0.007952954547962243,0.0008404850959777832
0.00820733523183137,0.0009807348251342773
0.008505920760254693,0.0011188387870788574
0.008820848404782311,0.001255631446838379
0.009157333734383544,0.0014049410820007324
0.00951437999587762,0.0015789270401000977
0.009858167122036077,0.0017685890197753906
0.010204318639460641,0.001975536346435547
0.010574461774144617,0.0021962523460388184
0.010966718921259,0.0024193525314331055
0.011367645503015888,0.0026552677154541016
0.011797686549775477,0.002914249897003174
0.012259113731577786,0.003195643424987793
0.012710179316360815,0.003497600555419922
0.013139524953924508,0.0038306713104248047
0.013571629047965328,0.004189908504486084
0.014015763721095642,0.004552066326141357
0.014500301668509186,0.0049149394035339355
0.015028140428522296,0.005296230316162109
0.015604171045812909,0.005708754062652588
0.016166247118572008,0.006173908710479736
0.01668203211918906,0.0066945552825927734
0.01720945363368459,0.007261097431182861
0.01778615647986459,0.007827341556549072
0.01840057368477027,0.008384287357330322
0.01902908451604668,0.008982717990875244
0.019692180364667022,0.00964975357055664
0.020358196931910266,0.010375142097473145
0.02101878930742529,0.011144697666168213
0.02170096254832049,0.011967241764068604
0.02245840224452128,0.012816011905670166
0.023269133465436354,0.013695478439331055
0.024086285631260473,0.014645397663116455
0.02498329395308324,0.01570737361907959
0.025920357844591235,0.01685577630996704
0.02678108898669329,0.018064677715301514
0.027655913755166073,0.019382238388061523
0.0287157173697547,0.020737111568450928
0.029858738284788966,0.022053420543670654
0.030992626159050074,0.023469865322113037
0.03211944403981931,0.02511972188949585
0.033278018940535725,0.026859402656555176
0.03430854582797599,0.028589248657226562
0.03550455692373966,0.030301272869110107
0.03667038726040023,0.03200799226760864
0.03789391338001602,0.03361773490905762
0.039313521712575905,0.035373806953430176
0.04058229579053979,0.03711205720901489
0.04181020298808985,0.038925111293792725
0.043016737943018524,0.040840089321136475
0.04423391265864485,0.04255396127700806
0.04553854667081192,0.04418677091598511
0.04698819668063575,0.045775532722473145
0.04841464320362221,0.04737663269042969
0.04990743176389989,0.04905521869659424
0.05134609430842807,0.050814807415008545
0.052588581918786015,0.05252361297607422
0.05400172294582384,0.05421417951583862
0.055554780303081586,0.055786728858947754
0.05705113863056499,0.05722761154174805
0.058551646232917365,0.058800458908081055
0.06003588126008519,0.060434043407440186
0.061373639930284773,0.061996638774871826
0.06264897403499692,0.06352341175079346
0.06414577278830436,0.0649803876876831
0.06576079110491895,0.06631964445114136
0.06735791422489179,0.06766057014465332
0.06897766132403871,0.06916981935501099
0.07058264256792546,0.07074832916259766
0.07200609883136949,0.0723106861114502
0.07341951802208563,0.07386761903762817
0.07474598788300474,0.07537257671356201
0.07673223880871027,0.07674461603164673
0.07852328837311984,0.07814031839370728
0.08029593277414399,0.0796058177947998
0.08212163689681712,0.08148789405822754
0.08394156912316408,0.08324319124221802
0.0855623593361049,0.08500546216964722
0.08737869861493958,0.08679783344268799
0.08932313226766353,0.08856838941574097
0.09125500219424781,0.09026074409484863
0.09325852244831878,0.09212836623191833
0.09535939998981924,0.09410130977630615
0.09746421818342987,0.0960996150970459
0.09922149404122405,0.09818148612976074
