Actual,Predicted
0.0,355874.62253570557
0.0,355874.62253570557
0.0,355874.62253570557
0.0,355874.62253570557
0.0,355874.62253570557
0.9999999989990778,355874.62253570557
0.9999999989990778,355874.62253570557
0.9999999989990778,355874.62253570557
2.00000000039291,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
2.999999999391988,355874.62253570557
4.999999999784898,355874.62253570557
4.999999999784898,355874.62253570557
28.000000000711236,355874.62253570557
30.000000001104144,355874.62253570557
31.000000000103224,355874.62253570557
33.99999999949521,355877.1938841343
38.99999999928011,355877.1938841343
43.00000000006593,355877.1938841343
55.999999999027715,355877.1938841343
62.00000000020645,355879.765232563
73.00000000117008,355879.765232563
81.99999999934604,355879.765232563
102.00000000088039,355882.33658099174
112.99999999944926,355882.33658099174
119.00000000062799,355882.33658099174
141.99999999915957,355884.9079294205
155.99999999951518,355884.9079294205
193.99999999979622,355884.9079294205
244.00000000003996,355887.4792778492
330.00000000017184,355890.0506262779
396.0000000011641,355895.1933231354
499.00000000104353,355897.7646715641
535.9999999999308,355908.050065279
657.0000000009517,355910.62141370773
727.000000000335,355920.90680742264
887.000000000636,355926.0495042801
987.0000000011235,355936.334897995
1024.0000000000107,355944.0489432812
1251.000000000303,355956.9056854248
1397.0000000002485,355964.619730711
1997.9999999997776,355969.76242756844
2543.000000000279,355992.904563427
2567.0000000002046,356016.0466992855
3081.9999999996016,356064.9023194313
3588.000000000823,356103.4725458622
4777.999999999919,356118.90063643456
5311.0000000004575,356167.75625658035
5916.000000000772,356224.3259220123
6725.000000000454,356314.32311701775
7598.000000000734,356363.17873716354
8445.999999999694,356424.891099453
9204.999999999132,356499.46020388603
10453.000000000044,356576.6006567478
11486.999999999623,356653.7411096096
12321.999999999623,356733.4529109001
13429.999999999372,356838.8781964779
14352.000000000899,356931.44673991203
15721.999999999434,357013.7298896313
17614.999999998938,357114.0124783516
18539.00000000086,357214.2950670719
20080.00000000066,357348.0051853657
21370.00000000024,357502.28609108925
23076.999999999127,357605.1400282383
24530.000000000797,357746.56419181824
26282.99999999914,357877.7029616833
27889.999999999935,358037.1265642643
29450.999999998876,358183.6934247017
31323.99999999924,358345.68837571144
33062.000000000626,358505.11197829247
34862.99999999882,358664.5355808735
37256.99999999976,358847.10131931305
39699.00000000055,359027.0957093239
42505.00000000101,359222.5181899071
46436.99999999997,359466.79629063606
49399.999999998945,359736.7878756523
52987.000000000764,360050.4923839569
56351.00000000069,360433.6232998371
59694.999999999076,360762.75589871407
62808.00000000118,361138.1727693081
67161.00000000022,361500.7328977585
70768.0000000012,361871.00707149506
74291.99999999901,362248.9952905178
78054.99999999949,362714.40935611725
81997.00000000042,363123.2537562847
85784.00000000081,363542.3835501671
90648.00000000087,363987.2268283367
95697.99999999914,364457.7835907936
100328.00000000112,364954.05383753777
106475.00000000058,365555.7493698597
112028.00000000068,366183.1583864689
118225.99999999937,366820.852796793
124793.99999999892,367602.54271912575
131422.99999999968,368366.2332024574
138535.9999999997,369219.9208807945
144950.00000000015,370135.32092142105
150792.99999999974,371086.71984004974
158085.99999999924,372079.26033353806
165385.9999999989,373020.37385845184
173490.99999999985,373971.77277708054
181826.99999999948,375113.45147943497
190609.00000000052,376314.2711956501
198370.00000000096,377653.94372701645
207190.9999999989,379060.4713175297
216824.0000000007,380538.99666404724
226713.0000000001,381984.09448099136
236183.9999999988,383640.04286909103
246621.99999999948,385460.5575566292
257486.00000000006,387368.498090744
265927.99999999895,389330.4369418621
276145.99999999953,391474.94153141975
286605.00000000076,393668.3017411232
297534.9999999999,395645.66868281364
308992.9999999998,397985.5957529545
320922.00000000006,400474.66103196144
332423.99999999907,403161.7201399803
343091.0000000004,406051.91577386856
354065.00000000105,409086.1069197655
366945.9999999991,412102.2986266613
380532.0000000004,415115.9189851284
395048.0,418422.6730644703
410451.00000000023,422307.9805402756
425282.00000000064,426584.13297724724
440214.99999999953,431281.98655653
456182.9999999994,436344.9716126919
473104.9999999999,441505.66790914536
490400.9999999996,447016.0675919056
508952.9999999994,453117.87741327286
528858.9999999994,459811.09737324715
548317.9999999991,467070.0139875412
566840.0000000001,475144.04805374146
585480.9999999995,483940.6310284138
604640.9999999991,492906.922999382
625543.9999999997,501978.64025592804
648315.0000000009,511610.91146993637
673165.0,522135.4405887127
697413.0000000005,534125.638311863
719664.0000000001,547674.0731828213
742417.0000000003,562575.0373272896
767295.9999999991,577655.9958617687
793802.0,592662.3852918148
820916.0000000008,608959.5916330814
849522.0000000001,627311.3053689003
878254.0000000002,647514.389973402
906751.9999999999,669185.7145307064
936180.9999999992,692636.4122006893
968857.0000000006,717138.7913780212
1003831.9999999999,742875.4178011417
1039083.9999999998,771008.540959835
1077780.9999999998,802849.5485527515
1118205.9999999993,837796.7450475693
1155337.9999999995,875099.2967031002
1193077.9999999998,916261.4423501492
1238797.9999999988,959262.1021237373
1288107.9999999993,1001779.348392725
1337023.999999999,1048127.9038205147
1385634.9999999998,1102828.198944807
1435615.999999999,1161413.8015449047
1480073.0000000005,1220613.956419468
1531668.9999999998,1279950.3927607536
1581962.9999999995,1340161.0875678062
1634746.000000001,1397620.4395561218
1695988.000000001,1461143.0311393738
1750723.0000000002,1524992.183973074
1803694.9999999993,1592168.6616735458
1855744.999999999,1664045.5643017292
1908253.9999999995,1729211.2475309372
1964535.9999999998,1792031.860993147
2027074.0000000005,1853885.6474461555
2088611.0,1916935.1109185219
2153010.000000001,1983579.3194942474
2215074.0,2054201.4040892124
2268674.999999999,2123422.1037905216
2329638.0000000005,2192413.953481674
