Actual,Predicted
0.0021110246788217987,0.029486775144561356
0.004084902195121358,0.029307208593323378
0.004855414629291095,0.02908841576168081
0.005769295036097358,0.028707126799537366
0.006853596706037667,0.028354417409394532
0.007815652223729859,0.02811840545997012
0.00885568487285606,0.027857620582890652
0.00986649418144481,0.027593088540283525
0.010811333968820416,0.027340095388348865
0.011731145845735787,0.02709001669849127
0.013061386520198877,0.026856086507693333
0.014964375735194851,0.026622364492758042
0.017389623659795208,0.026340345677688524
0.020684482970387663,0.025964647724427612
0.02467057555369189,0.025497292912783884
0.029553188143483147,0.02495746316152986
0.03496080817292929,0.024392890222029732
0.043365701317495245,0.023904004078306455
0.056520255319407485,0.023679620237781356
0.07346111263094987,0.02418379243770475
0.09400222762870095,0.02678173798531921
0.11709618949339892,0.03452558268171823
0.1430967163815486,0.05150104548604035
0.16741039103867708,0.08148000537477845
0.19558053395672606,0.1228371144306074
0.2313743520049743,0.17129798688401207
0.26959645604787885,0.2233182502369644
0.308488526873104,0.2782674884985497
0.3477233209346319,0.3325732551686915
0.3850610572512728,0.3829855235494408
0.41949512194451527,0.4301545458174817
0.4604323925973517,0.4745964865893965
0.5063697478821396,0.517297861538863
0.5566069849860025,0.5609013814588171
0.6054626235644577,0.6093974653724181
0.653714843561816,0.6597846411268662
